,stop_id_anony,suspect_arrested_flag,frisked_flag,searched_flag,ask_for_consent_flg,consent_given_flg,other_contraband_flag,firearm_flag,knife_cutter_flag,other_weapon_flag,weapon_found_flag,suspects_actions_casing_flag,suspects_actions_concealed_possession_weapon_flag,suspects_actions_decription_flag,suspects_actions_drug_transactions_flag,suspects_actions_identify_crime_pattern_flag,suspects_actions_lookout_flag,suspects_actions_other_flag,suspects_actions_proximity_to_scene_flag,suspect_reported_age,suspect_height,suspect_weight,female,issuing_officer_rank,issuing_officer_command_code,supervising_officer_rank,supervising_officer_command_code,officer_in_uniform_flag,id_card_identifies_officer_flag,shield_identifies_officer_flag,verbal_identifies_officer_flag,identified_as_cop,stop_frisk_date,stop_frisk_time,year2,month2,day2,location_in_out_code,jurisdiction_code,jurisdiction_description,stop_location_precinct,stop_location_sector_code,stop_location_full_address,stop_location_street_name,stop_location_x,stop_location_y,stop_location_patrol_boro_name,stop_location_boro_name,race,hair_color,build_type,eye_color,suspected.crime
3851,3889.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,5.0,180.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-08-26,21:20:00,2019,August,Monday,O,H,Housing,40,A,521 EAST 146 STREET,EAST 146 STREET,1007605,235421,PBBX,BRONX,Black,Black,Medium,Black,Other
3852,3890.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,6.0,210.0,0.0,POM,40,SGT,40,0,0,1,1,0,2019-08-27,15:02:00,2019,August,Tuesday,O,P,PSB,40,C,521 EAST 149 STREET,EAST 149 STREET,1007980,236112,PBBX,BRONX,White Hispanic,Brown,Medium,Brown,CPW
3853,3891.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57.0,6.0,180.0,0.0,POM,40,SGT,40,0,0,0,1,0,2019-09-06,00:59:00,2019,September,Friday,O,P,PSB,40,B,2800 3 AVENUE,3 AVENUE,1006625,236295,PBBX,BRONX,Black,Black,Medium,Black,CPW
3854,3892.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,5.0,150.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-09-06,05:25:00,2019,September,Friday,O,P,PSB,40,C,ELTON AVENUE && EAST 155 STREET,ELTON AVENUE,1007981,237945,PBBX,BRONX,Black,Black,Medium,Black,Burglary
3855,3893.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,6.0,150.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-09-07,17:05:00,2019,September,Saturday,O,P,PSB,40,A,SAINT ANNS AVENUE && EAST 137 STREET,SAINT ANNS AVENUE,1006961,232977,PBBX,BRONX,White Hispanic,Brown,Medium,Brown,Menacing
3856,3894.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,5.0,200.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-09-07,20:22:00,2019,September,Saturday,O,P,PSB,40,B,462 EAST 144 STREET,EAST 144 STREET,1006853,235175,PBBX,BRONX,Black,Black,Medium,Black,Robbery
3857,3895.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,6.0,180.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-09-07,17:05:00,2019,September,Saturday,O,P,PSB,40,A,SAINT ANNS AVENUE && EAST 137 STREET,SAINT ANNS AVENUE,1006961,232977,PBBX,BRONX,Black,Black,Heavy,Black,Menacing
3858,3896.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61.0,5.0,175.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-09-10,05:18:00,2019,September,Tuesday,O,P,PSB,40,D,PROSPECT AVENUE && WESTCHESTER AVENUE,PROSPECT AVENUE,1011485,237929,PBBX,BRONX,Black Hispanic,Brown,Thin,Brown,Petit Larceny
3859,3897.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,6.0,145.0,0.0,POM,865,SGT,865,1,0,0,0,0,2019-09-07,12:40:00,2019,September,Saturday,S,P,PSB,40,C,EAST 149 STREET && 3 AVENUE,EAST 149 STREET,1007034,236608,PBBX,BRONX,Black,Black,Thin,Black,Other
3860,3898.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,5.0,170.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-09-11,00:20:00,2019,September,Wednesday,O,P,PSB,40,D,855 PROSPECT AVENUE,PROSPECT AVENUE,1011534,238105,PBBX,BRONX,Black,Black,Medium,Black,CPW
3861,3899.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,6.0,150.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-09-10,20:18:00,2019,September,Tuesday,O,P,PSB,40,C,2985 3 AVENUE,3 AVENUE,1008008,237612,PBBX,BRONX,Black,Black,Medium,Black,Petit Larceny
3862,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,6.0,260.0,0.0,POM,865,SGT,865,1,0,0,0,0,2019-08-03,11:58:00,2019,August,Saturday,S,T,Transit,40,C,EAST 149 STREET && 3 AVENUE,EAST 149 STREET,1007034,236608,PBBX,BRONX,Black,Black,Heavy,Black,Theft of Services
3863,3901.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,145.0,0.0,POM,807,SGT,807,0,0,1,0,0,2019-09-18,16:15:00,2019,September,Wednesday,I,H,Housing,40,B,2615 3 AVENUE,3 AVENUE,1005005,235200,PBBX,BRONX,Black,Black,Thin,Black,CPW
3864,3902.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,6.0,160.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-09-17,23:06:00,2019,September,Tuesday,O,P,PSB,40,B,EAST 149 STREET && GERARD AVENUE,EAST 149 STREET,1003841,237690,PBBX,BRONX,Black,Black,Thin,Black,CPW
3865,3903.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,5.0,170.0,0.0,POM,807,SGT,807,0,0,1,0,0,2019-09-17,23:50:00,2019,September,Tuesday,I,H,Housing,40,B,320 MORRIS AVENUE,MORRIS AVENUE,1004847,235563,PBBX,BRONX,Black,Black,Thin,Black,Robbery
3866,3904.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,5.0,220.0,0.0,POM,807,LT,807,1,0,0,0,0,2019-09-19,18:10:00,2019,September,Thursday,O,H,Housing,40,D,WESTCHESTER AVENUE && TINTON AVENUE,WESTCHESTER AVENUE,1010545,237333,PBBX,BRONX,White,Bald,Heavy,Brown,CPW
3867,3905.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,6.0,160.0,0.0,DTS,40,SGT,40,0,0,0,1,0,2019-09-22,02:38:00,2019,September,Sunday,O,P,PSB,40,D,604 UNION AVENUE,UNION AVENUE,1010582,235835,PBBX,BRONX,Black,Black,Thin,Black,Robbery
3868,3906.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,150.0,0.0,CPT,40,DI,40,1,0,0,0,0,2019-09-25,01:40:00,2019,September,Wednesday,O,P,PSB,40,A,EAST 140 STREET && JACKSON AVENUE,EAST 140 STREET,1008596,233020,PBBX,BRONX,Black,Black,Thin,Black,Robbery
3869,3907.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,6.0,170.0,0.0,CPT,40,DI,40,1,0,0,0,0,2019-09-25,01:40:00,2019,September,Wednesday,O,P,PSB,40,A,EAST 140 STREET && JACKSON AVENUE,EAST 140 STREET,1008596,233020,PBBX,BRONX,Black,Black,Medium,Black,Robbery
3870,3908.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,5.0,140.0,1.0,POM,807,LT,807,1,0,0,0,0,2019-09-25,19:15:00,2019,September,Wednesday,O,P,PSB,40,A,545 EAST 148 STREET,EAST 148 STREET,1008063,235788,PBBX,BRONX,White Hispanic,Blonde,Thin,Brown,CPW
3871,3909.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,5.0,125.0,1.0,POM,807,LT,807,1,0,0,0,0,2019-09-25,19:15:00,2019,September,Wednesday,O,P,PSB,40,A,545 EAST 148 STREET,EAST 148 STREET,1008063,235788,PBBX,BRONX,White Hispanic,Blonde,Thin,Brown,CPW
3872,3910.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,6.0,200.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-10-03,07:56:00,2019,October,Thursday,O,P,PSB,40,B,EAST 138 STREET && PARK AVENUE,EAST 138 STREET,1003813,235345,PBBX,BRONX,White Hispanic,Brown,Medium,Brown,Robbery
3873,3911.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,6.0,180.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-10-04,19:17:00,2019,October,Friday,O,P,PSB,40,B,EAST 146 STREET && CANAL PLACE,EAST 146 STREET,1004949,236759,PBBX,BRONX,Black Hispanic,Brown,Medium,Brown,Assult
3874,3912.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,5.0,180.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-10-11,13:41:00,2019,October,Friday,O,P,PSB,40,B,BROOK AVENUE && EAST 148 STREET,BROOK AVENUE,1007684,235949,PBBX,BRONX,Black,Black,Medium,Black,CPW
3875,3913.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,6.0,155.0,0.0,POM,40,SGT,40,0,0,1,1,0,2019-10-11,23:53:00,2019,October,Friday,O,P,PSB,40,A,EAST 141 STREET && CYPRESS AVENUE,EAST 141 STREET,1008225,233523,PBBX,BRONX,Black,Black,Thin,Black,CPW
3876,3914.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,5.0,180.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-10-15,23:50:00,2019,October,Tuesday,O,P,PSB,40,C,EAST 156 STREET && MELROSE AVENUE,EAST 156 STREET,1007607,238337,PBBX,BRONX,White Hispanic,Brown,Medium,Brown,Robbery
3877,3915.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,5.0,120.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-10-16,13:50:00,2019,October,Wednesday,O,P,PSB,40,B,300 EAST 149 STREET,EAST 149 STREET,1006024,236946,PBBX,BRONX,Black,Black,Thin,Black,CPW
3878,3916.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,180.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-10-18,20:01:00,2019,October,Friday,O,H,Housing,40,A,180 BROOK AVENUE,BROOK AVENUE,1006305,232943,PBBX,BRONX,Black Hispanic,Bald,Medium,Brown,Assult
3879,3917.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,6.0,170.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-10-12,09:20:00,2019,October,Saturday,O,P,PSB,40,B,COLLEGE AVENUE && EAST 146 STREET,COLLEGE AVENUE,1005956,236414,PBBX,BRONX,Black,Black,Medium,Black,Petit Larceny
3880,3918.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,5.0,160.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-08-01,12:55:00,2019,August,Thursday,I,P,PSB,40,D,745 WESTCHESTER AVENUE,WESTCHESTER AVENUE,1010361,237216,PBBX,BRONX,Black,Black,Medium,Black,Assult
3881,3919.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,6.0,120.0,1.0,LT,40,CPT,40,1,0,0,0,0,2019-10-18,20:25:00,2019,October,Friday,I,P,PSB,40,C,2870 3 AVENUE,3 AVENUE,1007212,236725,PBBX,BRONX,Black,Black,Thin,Black,Assult
3882,3920.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,5.0,190.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-10-05,18:30:00,2019,October,Saturday,I,H,Housing,40,C,372 EAST 152 STREET,EAST 152 STREET,1006994,237486,PBBX,BRONX,Black,Black,Medium,Black,Criminal Tresspass
3883,3921.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,5.0,180.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-10-25,00:50:00,2019,October,Friday,O,P,PSB,40,C,COURTLANDT AVENUE && EAST 150 STREET,COURTLANDT AVENUE,1006604,237023,PBBX,BRONX,Black,Black,Medium,Black,CPW
3884,3922.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,5.0,160.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-10-26,22:15:00,2019,October,Saturday,O,P,PSB,40,B,EAST 148 STREET && MORRIS AVENUE,EAST 148 STREET,1005538,236831,PBBX,BRONX,Black,Black,Heavy,Black,Assult
3885,3923.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,6.0,160.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-10-30,00:08:00,2019,October,Wednesday,O,H,Housing,40,B,383 EAST 141 STREET,EAST 141 STREET,1005796,234876,PBBX,BRONX,Black,Black,Thin,Black,Menacing
3886,3924.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,6.0,175.0,0.0,POM,807,SGT,807,0,0,1,0,0,2019-10-31,15:38:00,2019,October,Thursday,O,H,Housing,40,A,400 BROOK AVENUE,BROOK AVENUE,1007245,234932,PBBX,BRONX,Black,Black,Thin,Black,CPW
3887,3925.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,130.0,0.0,POF,40,SGT,40,1,0,0,0,0,2019-11-01,17:33:00,2019,November,Friday,O,P,PSB,40,C,430 EAST 154 STREET,EAST 154 STREET,1007688,237777,PBBX,BRONX,Black,Black,Thin,Black,Grand Larceny
3888,3926.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,6.0,130.0,0.0,POF,40,SGT,40,1,0,0,0,0,2019-11-01,17:33:00,2019,November,Friday,O,P,PSB,40,C,430 EAST 154 STREET,EAST 154 STREET,1007688,237777,PBBX,BRONX,Black,Black,Thin,Black,Grand Larceny
3889,3927.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,6.0,210.0,0.0,POF,40,SGT,40,1,0,0,0,0,2019-11-03,17:39:00,2019,November,Sunday,O,P,PSB,40,C,430 EAST 154 STREET,EAST 154 STREET,1007688,237777,PBBX,BRONX,Black,Black,Heavy,Black,Grand Larceny
3890,3928.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,155.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-06-29,21:55:00,2019,June,Saturday,O,H,Housing,40,D,700 EAST 156 STREET,EAST 156 STREET,1009957,237442,PBBX,BRONX,White Hispanic,Brown,Thin,Brown,Robbery
3891,3929.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,5.0,180.0,0.0,POM,42,SGT,42,0,0,0,1,0,2019-11-05,15:47:00,2019,November,Tuesday,O,P,PSB,40,A,SAINT ANNS AVENUE && EAST 147 STREET,SAINT ANNS AVENUE,1008135,235470,PBBX,BRONX,Black,Black,Thin,Black,Grand Larceny Auto
3892,3930.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,6.0,170.0,0.0,SGT,352,SGT,807,1,0,0,0,0,2019-07-25,17:44:00,2019,July,Thursday,O,P,PSB,40,B,WILLIS AVENUE && EAST 142 STREET,WILLIS AVENUE,1006109,234993,PBBX,BRONX,Black,Black,Medium,Black,CPW
3893,3931.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.0,6.0,140.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-11-06,12:15:00,2019,November,Wednesday,I,H,Housing,40,D,680 TINTON AVENUE,TINTON AVENUE,1010513,236730,PBBX,BRONX,Black,Black,Thin,Black,Criminal Tresspass
3894,3932.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,6.0,180.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-11-06,23:03:00,2019,November,Wednesday,O,P,PSB,40,D,EAST 149 STREET && WALES AVENUE,EAST 149 STREET,1009926,235436,PBBX,BRONX,Black,Black,Medium,Black,Petit Larceny
3895,3933.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,5.0,120.0,1.0,POF,807,LT,807,1,0,0,0,0,2019-08-14,18:46:00,2019,August,Wednesday,O,H,Housing,40,A,695 EAST 139 STREET,EAST 139 STREET,1008328,232874,PBBX,BRONX,Black,Black,Medium,Black,Assult
3896,3934.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0,110.0,1.0,POF,807,LT,807,1,0,0,0,0,2019-08-14,18:46:00,2019,August,Wednesday,O,H,Housing,40,A,695 EAST 139 STREET,EAST 139 STREET,1008328,232874,PBBX,BRONX,White Hispanic,Brown,Thin,Brown,Assult
3897,3935.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,6.0,165.0,0.0,POM,865,SGT,865,1,0,0,0,0,2019-11-10,03:05:00,2019,November,Sunday,S,T,Transit,40,C,EAST 149 STREET && 3 AVENUE,EAST 149 STREET,1007034,236608,PBBX,BRONX,Black,Black,Thin,Black,Grand Larceny
3898,3936.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,6.0,160.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-11-11,23:45:00,2019,November,Monday,O,P,PSB,40,B,MORRIS AVENUE && EAST 140 STREET,MORRIS AVENUE,1004791,235470,PBBX,BRONX,Black,Black,Thin,Black,Menacing
3899,3937.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,160.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-11-12,14:51:00,2019,November,Tuesday,O,H,Housing,40,B,400 EAST 147 STREET,EAST 147 STREET,1006901,236034,PBBX,BRONX,Black,Black,Thin,Black,Assult
3900,3938.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,5.0,150.0,0.0,POF,40,SGT,40,1,0,0,0,0,2019-11-14,02:25:00,2019,November,Thursday,O,P,PSB,40,C,EAST 151 STREET && 3 AVENUE,EAST 151 STREET,1007503,237021,PBBX,BRONX,White Hispanic,Brown,Thin,Brown,Criminal Mischief
3901,3939.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,5.0,165.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-11-14,01:00:00,2019,November,Thursday,O,H,Housing,40,B,416 EAST 137 STREET,EAST 137 STREET,1005678,233697,PBBX,BRONX,Black,Black,Thin,Black,Possession of Marijuana
3902,3940.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,6.0,190.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-11-14,01:00:00,2019,November,Thursday,I,H,Housing,40,B,416 EAST 137 STREET,EAST 137 STREET,1005678,233697,PBBX,BRONX,Black,Black,Medium,Black,CPW
3903,3941.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,5.0,170.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-11-18,14:10:00,2019,November,Monday,O,P,PSB,40,D,814 TINTON AVENUE,TINTON AVENUE,1010724,237925,PBBX,BRONX,Black,Black,Thin,Black,CPW
3904,3942.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,120.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-11-18,22:43:00,2019,November,Monday,O,H,Housing,40,A,535 JACKSON AVENUE,JACKSON AVENUE,1009379,235437,PBBX,BRONX,Black,Black,Medium,Black,CPW
3905,3943.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,6.0,185.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-11-21,01:16:00,2019,November,Thursday,O,H,Housing,40,B,400 EAST 147 STREET,EAST 147 STREET,1006901,236034,PBBX,BRONX,Black Hispanic,Brown,Medium,Brown,CPW
3906,3944.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,6.0,230.0,0.0,POM,807,LT,807,0,0,0,1,0,2019-11-22,17:59:00,2019,November,Friday,O,H,Housing,40,C,3050 PARK AVENUE,PARK AVENUE,1006451,238923,PBBX,BRONX,Black,Black,Heavy,Black,CPW
3907,3945.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,6.0,130.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-11-23,22:01:00,2019,November,Saturday,O,P,PSB,40,B,448 EAST 142 STREET,EAST 142 STREET,1006539,234758,PBBX,BRONX,Black,Black,Medium,Black,CPW
3908,3946.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,190.0,0.0,SGT,807,LT,807,0,0,1,1,0,2019-11-23,22:01:00,2019,November,Saturday,O,P,PSB,40,B,448 EAST 142 STREET,EAST 142 STREET,1006539,234758,PBBX,BRONX,Black,Black,Heavy,Black,CPW
3909,3947.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,6.0,130.0,0.0,SGT,807,LT,807,0,0,1,1,0,2019-11-23,22:01:00,2019,November,Saturday,O,P,PSB,40,B,448 EAST 142 STREET,EAST 142 STREET,1006539,234758,PBBX,BRONX,Black,Black,Thin,Black,CPW
3910,3948.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,6.0,130.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-11-26,04:08:00,2019,November,Tuesday,O,P,PSB,40,B,EAST 149 STREET && MORRIS AVENUE,EAST 149 STREET,1005630,237083,PBBX,BRONX,Black,Black,Thin,Black,Petit Larceny
3911,3949.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,5.0,200.0,0.0,POM,807,LT,807,0,0,1,0,0,2019-11-21,23:00:00,2019,November,Thursday,O,P,PSB,40,A,JACKSON AVENUE && EAST 149 STREET,JACKSON AVENUE,1009419,235573,PBBX,BRONX,Black,Black,Thin,Black,Possession of Marijuana
3912,3950.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,150.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-11-21,23:00:00,2019,November,Thursday,O,H,Housing,40,A,535 JACKSON AVENUE,JACKSON AVENUE,1009379,235437,PBBX,BRONX,Black,Black,Medium,Black,Possession of Marijuana
